OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID
927,,1,250,69.44444444, ,,353.1356266,346.5513598,151.1774977,-33.94844151,0,2024-07-06 14:54:26,928,927
928,,1,250,69.44444444, ,,353.1356266,346.5514202,151.1773526,-33.94793821,0,2024-07-06 14:54:27,929,928
929,,1,250,69.44444444, ,,353.1356266,346.5513724,151.1772075,-33.9474349,0,2024-07-06 14:54:28,930,929
930,,1,250,69.44444444, ,,353.1356266,346.5514007,151.1770625,-33.9469316,0,2024-07-06 14:54:29,931,930
931,,1,250,69.44444444, ,,353.1356266,347.7995479,151.1769174,-33.94642828,0,2024-07-06 14:54:30,932,931
932,,1,250,69.44444444, ,,353.1356266,347.7995446,151.1767723,-33.94592497,0,2024-07-06 14:54:31,933,932
933,,1,250,69.44444444, ,,353.1356266,347.7994417,151.1766272,-33.94542165,0,2024-07-06 14:54:32,934,933
934,,1,250,69.44444444, ,,353.1356266,347.7995313,151.1764821,-33.94491833,0,2024-07-06 14:54:33,935,934
935,,1,250,69.44444444, ,,353.1356266,347.7998478,151.1759972,-33.94464784,100,2024-07-06 14:54:34,936,935
936,,1,250,69.44444444, ,,353.1356266,347.7998478,151.1754288,-33.94443453,100,2024-07-06 14:54:35,937,936
937,,1,250,69.44444444, ,,353.1356266,299.577473,151.1748604,-33.94422123,100,2024-07-06 14:54:36,938,937
938,,1,250,69.44444444, ,,353.1356266,299.577473,151.1742921,-33.94400793,100,2024-07-06 14:54:37,939,938
939,,1,250,69.44444444, ,,353.1356266,299.577736,151.1737237,-33.94379462,100,2024-07-06 14:54:38,940,939
940,,1,250,69.44444444, ,,353.1356266,299.5783065,151.1731553,-33.94358131,100,2024-07-06 14:54:39,941,940
941,,1,250,69.44444444, ,,353.1356266,299.5779569,151.1725869,-33.94336801,100,2024-07-06 14:54:40,942,941
942,,1,250,69.44444444, ,,353.1356266,299.5784753,151.1720186,-33.9431547,100,2024-07-06 14:54:41,943,942
943,,1,250,69.44444444, ,,353.1356266,299.5776854,151.1714502,-33.94294139,100,2024-07-06 14:54:42,944,943
944,,1,250,69.44444444, ,,353.1356266,299.5781766,151.1708818,-33.94272809,100,2024-07-06 14:54:43,945,944
945,,1,250,69.44444444, ,,353.1356266,299.5782057,151.1703134,-33.94251478,100,2024-07-06 14:54:44,946,945
946,,1,250,69.44444444, ,,353.1356266,299.5771881,151.1697451,-33.94230147,100,2024-07-06 14:54:45,947,946
947,,1,250,69.44444444, ,,353.1356266,299.5771881,151.1691767,-33.94208816,100,2024-07-06 14:54:46,948,947
948,,1,250,69.44444444, ,,353.1356266,299.5777898,151.1686083,-33.94187485,100,2024-07-06 14:54:47,949,948
949,,1,250,69.44444444, ,,353.1356266,299.5777898,151.1680399,-33.94166154,300,2024-07-06 14:54:48,950,949
950,,1,250,69.44444444, ,,353.1356266,299.5778598,151.1674716,-33.94144823,300,2024-07-06 14:54:49,951,950
951,,1,250,69.44444444, ,,353.1356266,299.5778723,151.1669032,-33.94123492,300,2024-07-06 14:54:50,952,951
952,,1,250,69.44444444, ,,353.1356266,299.5779285,151.1663348,-33.94102161,300,2024-07-06 14:54:51,953,952
953,,1,250,69.44444444, ,,353.1356266,294.3414223,151.1657664,-33.94080829,300,2024-07-06 14:54:52,954,953
954,,1,250,69.44444444, ,,353.1356266,263.1586335,151.165198,-33.94059498,300,2024-07-06 14:54:53,955,954
955,,1,250,69.44444444, ,,353.1356266,263.1573903,151.1646009,-33.94053664,300,2024-07-06 14:54:54,956,955
956,,1,250,69.44444444, ,,353.1356266,263.1564252,151.1639815,-33.94059831,300,2024-07-06 14:54:55,957,956
957,,1,250,69.44444444, ,,353.1356266,263.1573444,151.1633621,-33.94065997,300,2024-07-06 14:54:56,958,957
958,,1,250,69.44444444, ,,353.1356266,263.1572651,151.1627428,-33.94072163,300,2024-07-06 14:54:57,959,958
959,,1,250,69.44444444, ,,353.1356266,263.157302,151.1621234,-33.94078329,300,2024-07-06 14:54:58,960,959
960,,1,250,69.44444444, ,,353.1356266,263.1580407,151.161504,-33.94084495,300,2024-07-06 14:54:59,961,960
961,,1,250,69.44444444, ,,353.1356266,263.157045,151.1608846,-33.94090662,300,2024-07-06 14:55:00,962,961
962,,1,250,69.44444444, ,,353.1356266,263.157084,151.1602652,-33.94096828,300,2024-07-06 14:55:01,963,962
963,,1,250,69.44444444, ,,353.1356266,263.1570166,151.1596458,-33.94102994,300,2024-07-06 14:55:02,964,963
964,,1,250,69.44444444, ,,353.1356266,263.1569516,151.1590264,-33.9410916,300,2024-07-06 14:55:03,965,964
965,,1,250,69.44444444, ,,353.1356266,263.1577333,151.1584071,-33.94115326,300,2024-07-06 14:55:04,966,965
966,,1,250,69.44444444, ,,353.1356266,263.1568281,151.1577877,-33.94121493,300,2024-07-06 14:55:05,967,966
967,,1,250,69.44444444, ,,353.1356266,263.1567696,151.1571683,-33.94127659,300,2024-07-06 14:55:06,968,967
968,,1,250,69.44444444, ,,353.1356266,263.1576118,151.1565489,-33.94133825,300,2024-07-06 14:55:07,969,968
969,,1,250,69.44444444, ,,353.1356266,263.1575424,151.1559295,-33.94139991,300,2024-07-06 14:55:08,970,969
970,,1,250,69.44444444, ,,353.1356266,263.157382,151.1553101,-33.94146157,300,2024-07-06 14:55:09,971,970
971,,1,250,69.44444444, ,,353.1356266,263.1566455,151.1546907,-33.94152324,300,2024-07-06 14:55:10,972,971
972,,1,250,69.44444444, ,,353.1356266,263.157347,151.1540714,-33.9415849,300,2024-07-06 14:55:11,973,972
973,,1,250,69.44444444, ,,353.1356266,263.1572859,151.153452,-33.94164656,300,2024-07-06 14:55:12,974,973
974,,1,250,69.44444444, ,,353.1356266,263.1572859,151.1528326,-33.94170822,300,2024-07-06 14:55:13,975,974
975,,1,250,69.44444444, ,,353.1356266,261.7644308,151.1522132,-33.94176988,300,2024-07-06 14:55:14,976,975
976,,1,250,69.44444444, ,,353.1356266,261.7643614,151.1515938,-33.94183154,300,2024-07-06 14:55:15,977,976
977,,1,250,69.44444444, ,,353.1356266,261.7642709,151.1509744,-33.94189321,300,2024-07-06 14:55:16,978,977
978,,1,250,69.44444444, ,,353.1356266,261.7643268,151.150355,-33.94195487,300,2024-07-06 14:55:17,979,978
979,,1,250,69.44444444, ,,353.1356266,261.7643826,151.1497356,-33.94201653,300,2024-07-06 14:55:18,980,979
980,,1,250,69.44444444, ,,353.1356266,261.7644172,151.1491163,-33.94207819,300,2024-07-06 14:55:19,981,980
981,,1,250,69.44444444, ,,353.1356266,261.764348,151.1484969,-33.94213985,300,2024-07-06 14:55:20,982,981
982,,1,250,69.44444444, ,,353.1356266,261.7644037,151.1478775,-33.94220151,300,2024-07-06 14:55:21,983,982
983,,1,250,69.44444444, ,,353.1356266,261.7644594,151.1472581,-33.94226317,300,2024-07-06 14:55:22,984,983
984,,1,250,69.44444444, ,,353.1356266,261.7643692,151.1466387,-33.94232484,300,2024-07-06 14:55:23,985,984
985,,1,250,69.44444444, ,,353.1356266,261.7642791,151.1460193,-33.9423865,300,2024-07-06 14:55:24,986,985
986,,1,250,69.44444444, ,,353.1356266,261.7643005,151.1453999,-33.94244816,300,2024-07-06 14:55:25,987,986
987,,1,250,69.44444444, ,,353.1356266,261.7644113,151.1447806,-33.94250982,300,2024-07-06 14:55:26,988,987
988,,1,250,69.44444444, ,,353.1356266,261.7644276,151.144282,-33.9427247,300,2024-07-06 14:55:27,989,988
989,,1,250,69.44444444, ,,353.1356266,210.4655449,151.1439657,-33.94317078,300,2024-07-06 14:55:28,990,989
990,,1,250,69.44444444, ,,353.1356266,210.4654876,151.1436494,-33.94361685,300,2024-07-06 14:55:29,991,990
991,,1,250,69.44444444, ,,353.1356266,210.4654465,151.1433331,-33.94406292,300,2024-07-06 14:55:30,992,991
992,,1,250,69.44444444, ,,353.1356266,210.4656104,151.1430168,-33.94450898,300,2024-07-06 14:55:31,993,992
993,,1,250,69.44444444, ,,353.1356266,210.4655522,151.1427005,-33.94495505,300,2024-07-06 14:55:32,994,993
994,,1,250,69.44444444, ,,353.1356266,210.4655667,151.1423842,-33.94540111,300,2024-07-06 14:55:33,995,994
995,,1,250,69.44444444, ,,353.1356266,210.4655812,151.1420679,-33.94584717,300,2024-07-06 14:55:34,996,995
996,,1,250,69.44444444, ,,353.1356266,210.4656143,151.1417516,-33.94629322,300,2024-07-06 14:55:35,997,996
997,,1,250,69.44444444, ,,353.1356266,210.46561,151.1414353,-33.94673928,300,2024-07-06 14:55:36,998,997
998,,1,250,69.44444444, ,,353.1356266,210.4655522,151.141119,-33.94718533,300,2024-07-06 14:55:37,999,998
999,,1,250,69.44444444, ,,353.1356266,210.4655666,151.1408027,-33.94763138,300,2024-07-06 14:55:38,1000,999
1000,,1,250,69.44444444, ,,353.1356266,210.465581,151.1404864,-33.94807743,300,2024-07-06 14:55:39,1001,1000
1001,,1,250,69.44444444, ,,353.1356266,210.4655233,151.1401702,-33.94852347,300,2024-07-06 14:55:40,1002,1001
1002,,1,250,69.44444444, ,,353.1356266,210.465595,151.1398539,-33.94896951,300,2024-07-06 14:55:41,1003,1002
1003,,1,250,69.44444444, ,,353.1356266,210.4655521,151.1395376,-33.94941555,300,2024-07-06 14:55:42,1004,1003
1004,,1,250,69.44444444, ,,353.1356266,210.4655665,151.1392213,-33.94986159,300,2024-07-06 14:55:43,1005,1004
1005,,1,250,69.44444444, ,,353.1356266,210.4654589,151.138905,-33.95030763,300,2024-07-06 14:55:44,1006,1005
1006,,1,250,69.44444444, ,,353.1356266,210.4655951,151.1385887,-33.95075366,300,2024-07-06 14:55:45,1007,1006
1007,,1,250,69.44444444, ,,353.1356266,210.4655953,151.1382724,-33.95119969,300,2024-07-06 14:55:46,1008,1007
1008,,1,250,69.44444444, ,,353.1356266,210.465502,151.1379561,-33.95164572,300,2024-07-06 14:55:47,1009,1008
1009,,1,250,69.44444444, ,,353.1356266,210.4655164,151.1376398,-33.95209175,300,2024-07-06 14:55:48,1010,1009
1010,,1,250,69.44444444, ,,353.1356266,210.4655806,151.1373235,-33.95253777,300,2024-07-06 14:55:49,1011,1010
1011,,1,250,69.44444444, ,,353.1356266,210.4654737,151.1370072,-33.95298379,300,2024-07-06 14:55:50,1012,1011
1012,,1,250,69.44444444, ,,353.1356266,210.465488,151.1366909,-33.95342981,300,2024-07-06 14:55:51,1013,1012
1013,,1,250,69.44444444, ,,353.1356266,210.4655755,151.1363746,-33.95387583,300,2024-07-06 14:55:52,1014,1013
1014,,1,250,69.44444444, ,,353.1356266,210.4654455,151.1360583,-33.95432184,300,2024-07-06 14:55:53,1015,1014
1015,,1,250,69.44444444, ,,353.1356266,210.4654598,151.135742,-33.95476786,300,2024-07-06 14:55:54,1016,1015
1016,,1,250,69.44444444, ,,353.1356266,210.4656654,151.1354257,-33.95521387,300,2024-07-06 14:55:55,1017,1016
1017,,1,250,69.44444444, ,,353.1356266,210.4656086,151.1351094,-33.95565987,300,2024-07-06 14:55:56,1018,1017
1018,,1,250,69.44444444, ,,353.1356266,210.4655757,151.1347931,-33.95610588,300,2024-07-06 14:55:57,1019,1018
1019,,1,250,69.44444444, ,,353.1356266,210.4655661,151.1344769,-33.95655188,300,2024-07-06 14:55:58,1020,1019
1020,,1,250,69.44444444, ,,353.1356266,210.4655802,151.1341606,-33.95699788,300,2024-07-06 14:55:59,1021,1020
1021,,1,250,69.44444444, ,,353.1356266,210.4655382,151.1338443,-33.95744388,300,2024-07-06 14:56:00,1022,1021
1022,,1,250,69.44444444, ,,353.1356266,185.4117362,151.133528,-33.95788988,300,2024-07-06 14:56:01,1023,1022
1023,,1,250,69.44444444, ,,353.1356266,183.9113437,151.1334076,-33.95838847,300,2024-07-06 14:56:02,1024,1023
1024,,1,250,69.44444444, ,,353.1356266,183.9118499,151.1333487,-33.9589036,300,2024-07-06 14:56:03,1025,1024
1025,,1,250,69.44444444, ,,353.1356266,183.9114649,151.1332899,-33.95941872,300,2024-07-06 14:56:04,1026,1025
1026,,1,250,69.44444444, ,,353.1356266,183.9115776,151.1332311,-33.95993384,300,2024-07-06 14:56:05,1027,1026
1027,,1,250,69.44444444, ,,353.1356266,183.9114623,151.1331722,-33.96044895,300,2024-07-06 14:56:06,1028,1027
1028,,1,250,69.44444444, ,,353.1356266,183.9113935,151.1331134,-33.96096406,300,2024-07-06 14:56:07,1029,1028
1029,,1,250,69.44444444, ,,353.1356266,183.9116609,151.1330546,-33.96147917,300,2024-07-06 14:56:08,1030,1029
1030,,1,250,69.44444444, ,,353.1356266,183.9115689,151.1329957,-33.96199427,300,2024-07-06 14:56:09,1031,1030
1031,,1,250,69.44444444, ,,353.1356266,183.9115002,151.1329369,-33.96250938,300,2024-07-06 14:56:10,1032,1031
1032,,1,250,69.44444444, ,,353.1356266,183.9114088,151.132878,-33.96302448,300,2024-07-06 14:56:11,1033,1032
1033,,1,250,69.44444444, ,,353.1356266,183.9116746,151.1328192,-33.96353957,300,2024-07-06 14:56:12,1034,1033
1034,,1,250,69.44444444, ,,353.1356266,183.9117076,151.1327604,-33.96405466,300,2024-07-06 14:56:13,1035,1034
1035,,1,250,69.44444444, ,,353.1356266,183.911555,151.1327015,-33.96456975,300,2024-07-06 14:56:14,1036,1035
1036,,1,250,69.44444444, ,,353.1356266,183.9113725,151.1326427,-33.96508484,300,2024-07-06 14:56:15,1037,1036
1037,,1,250,69.44444444, ,,353.1356266,183.9116746,151.1325839,-33.96559992,300,2024-07-06 14:56:16,1038,1037
1038,,1,250,69.44444444, ,,353.1356266,183.911527,151.132525,-33.966115,300,2024-07-06 14:56:17,1039,1038
1039,,1,250,69.44444444, ,,353.1356266,183.9113503,151.1324662,-33.96663008,300,2024-07-06 14:56:18,1040,1039
1040,,1,250,69.44444444, ,,353.1356266,183.9116117,151.1324074,-33.96714515,300,2024-07-06 14:56:19,1041,1040
1041,,1,250,69.44444444, ,,353.1356266,183.9115008,151.1323485,-33.96766022,300,2024-07-06 14:56:20,1042,1041
1042,,1,250,69.44444444, ,,353.1356266,183.9117554,151.1322897,-33.96817529,300,2024-07-06 14:56:21,1043,1042
1043,,1,250,69.44444444, ,,353.1356266,183.9115525,151.1322309,-33.96869036,300,2024-07-06 14:56:22,1044,1043
1044,,1,250,69.44444444, ,,353.1356266,183.9114147,151.132172,-33.96920542,300,2024-07-06 14:56:23,1045,1044
1045,,1,250,69.44444444, ,,353.1356266,183.9116933,151.1321132,-33.96972048,300,2024-07-06 14:56:24,1046,1045
1046,,1,250,69.44444444, ,,353.1356266,183.9114967,151.1320543,-33.97023553,300,2024-07-06 14:56:25,1047,1046
1047,,1,250,69.44444444, ,,353.1356266,183.9118287,151.1319955,-33.97075058,300,2024-07-06 14:56:26,1048,1047
1048,,1,250,69.44444444, ,,353.1356266,183.911664,151.1319367,-33.97126563,300,2024-07-06 14:56:27,1049,1048
1049,,1,250,69.44444444, ,,353.1356266,183.9115024,151.1318778,-33.97178068,300,2024-07-06 14:56:28,1050,1049
1050,,1,250,69.44444444, ,,353.1356266,183.9117963,151.131819,-33.97229572,300,2024-07-06 14:56:29,1051,1050
1051,,1,250,69.44444444, ,,353.1356266,183.9116077,151.1317602,-33.97281076,300,2024-07-06 14:56:30,1052,1051
1052,,1,250,69.44444444, ,,353.1356266,183.9114509,151.1317013,-33.9733258,300,2024-07-06 14:56:31,1053,1052
1053,,1,250,69.44444444, ,,353.1356266,183.9117092,151.1316425,-33.97384083,300,2024-07-06 14:56:32,1054,1053
1054,,1,250,69.44444444, ,,353.1356266,183.9115544,151.1315837,-33.97435586,300,2024-07-06 14:56:33,1055,1054
1055,,1,250,69.44444444, ,,353.1356266,183.9118072,151.1315248,-33.97487089,300,2024-07-06 14:56:34,1056,1055
1056,,1,250,69.44444444, ,,353.1356266,183.9116816,151.131466,-33.97538591,300,2024-07-06 14:56:35,1057,1056
1057,,1,250,69.44444444, ,,353.1356266,183.9116657,151.1314071,-33.97590093,300,2024-07-06 14:56:36,1058,1057
1058,,1,250,69.44444444, ,,353.1356266,183.9117776,151.1313483,-33.97641595,300,2024-07-06 14:56:37,1059,1058
1059,,1,250,69.44444444, ,,353.1356266,183.9116287,151.1312895,-33.97693096,300,2024-07-06 14:56:38,1060,1059
1060,,1,250,69.44444444, ,,353.1356266,183.9115088,151.1312306,-33.97744597,300,2024-07-06 14:56:39,1061,1060
1061,,1,250,69.44444444, ,,353.1356266,183.9116968,151.1311718,-33.97796098,300,2024-07-06 14:56:40,1062,1061
1062,,1,250,69.44444444, ,,353.1356266,183.9118878,151.131113,-33.97847599,300,2024-07-06 14:56:41,1063,1062
1063,,1,250,69.44444444, ,,353.1356266,183.9118145,151.1310541,-33.97899099,300,2024-07-06 14:56:42,1064,1063
1064,,1,250,69.44444444, ,,353.1356266,183.9112959,151.1309953,-33.97950599,300,2024-07-06 14:56:43,1065,1064
1065,,1,250,69.44444444, ,,353.0783367,96.03744525,151.1592716,-34.00314478,300,2024-07-06 14:56:44,1066,1065
1066,,1,250,69.44444444, ,,353.0783367,82.450689,151.1598926,-34.00309632,300,2024-07-06 14:56:45,1067,1066
1067,,1,250,69.44444444, ,,353.0783367,82.450689,151.1605137,-34.00304786,300,2024-07-06 14:56:46,1068,1067
1068,,1,250,69.44444444, ,,353.0783367,82.45054964,151.1611348,-34.0029994,300,2024-07-06 14:56:47,1069,1068
1069,,1,250,69.44444444, ,,353.0783367,82.45051457,151.1617559,-34.00295094,300,2024-07-06 14:56:48,1070,1069
1070,,1,250,69.44444444, ,,353.0783367,82.45067392,151.162377,-34.00290248,300,2024-07-06 14:56:49,1071,1070
1071,,1,250,69.44444444, ,,353.0783367,82.45063895,151.1629981,-34.00285402,300,2024-07-06 14:56:50,1072,1071
1072,,1,250,69.44444444, ,,353.0783367,82.45063895,151.1636192,-34.00280556,300,2024-07-06 14:56:51,1073,1072
1073,,1,250,69.44444444, ,,353.0783367,82.45049802,151.1642402,-34.0027571,300,2024-07-06 14:56:52,1074,1073
1074,,1,250,69.44444444, ,,353.0783367,82.45042713,151.1648613,-34.00270864,300,2024-07-06 14:56:53,1075,1074
1075,,1,250,69.44444444, ,,353.0783367,82.4505879,151.1654824,-34.00266018,300,2024-07-06 14:56:54,1076,1075
1076,,1,250,69.44444444, ,,353.0783367,82.4505879,151.1661035,-34.00261172,300,2024-07-06 14:56:55,1077,1076
1077,,1,250,69.44444444, ,,353.0783367,82.45074963,151.1667246,-34.00256326,300,2024-07-06 14:56:56,1078,1077
1078,,1,250,69.44444444, ,,353.0783367,82.45040973,151.1673457,-34.0025148,300,2024-07-06 14:56:57,1079,1078
1079,,1,250,69.44444444, ,,353.0783367,82.45060745,151.1679668,-34.00246634,300,2024-07-06 14:56:58,1080,1079
1080,,1,250,69.44444444, ,,353.0783367,82.45053594,151.1685878,-34.00241788,300,2024-07-06 14:56:59,1081,1080
1081,,1,250,69.44444444, ,,353.0783367,82.45045324,151.1692089,-34.00236942,300,2024-07-06 14:57:00,1082,1081
1082,,1,250,69.44444444, ,,353.0783367,82.45069909,151.16983,-34.00232096,300,2024-07-06 14:57:01,1083,1082
1083,,1,250,69.44444444, ,,353.0783367,82.45059132,151.1704511,-34.0022725,300,2024-07-06 14:57:02,1084,1083
1084,,1,250,69.44444444, ,,353.0783367,83.29027902,151.1710722,-34.00222404,300,2024-07-06 14:57:03,1085,1084
1085,,1,250,69.44444444, ,,353.0783367,83.29026262,151.1716933,-34.00217558,300,2024-07-06 14:57:04,1086,1085
1086,,1,250,69.44444444, ,,353.0783367,83.29019907,151.1723144,-34.00212712,300,2024-07-06 14:57:05,1087,1086
1087,,1,250,69.44444444, ,,353.0783367,83.28994717,151.1729354,-34.00207866,300,2024-07-06 14:57:06,1088,1087
1088,,1,250,69.44444444, ,,353.0783367,83.29021312,151.1735565,-34.0020302,300,2024-07-06 14:57:07,1089,1088
1089,,1,250,69.44444444, ,,353.0783367,83.29022985,151.1741776,-34.00198174,300,2024-07-06 14:57:08,1090,1089
1090,,1,250,69.44444444, ,,353.0783367,83.29014651,151.1747987,-34.00193328,300,2024-07-06 14:57:09,1091,1090
1091,,1,250,69.44444444, ,,353.0783367,83.29039396,151.1754198,-34.00188481,300,2024-07-06 14:57:10,1092,1091
1092,,1,250,69.44444444, ,,353.0783367,83.29014645,151.1760409,-34.00183635,300,2024-07-06 14:57:11,1093,1092
1093,,1,250,69.44444444, ,,353.0783367,83.29016318,151.1766619,-34.00178789,300,2024-07-06 14:57:12,1094,1093
1094,,1,250,69.44444444, ,,353.0783367,83.29011284,151.177283,-34.00173943,300,2024-07-06 14:57:13,1095,1094
1095,,1,250,69.44444444, ,,353.0783367,83.29012957,151.1779041,-34.00169097,300,2024-07-06 14:57:14,1096,1095
1096,,1,250,69.44444444, ,,353.0783367,83.29011271,151.1785252,-34.00164251,300,2024-07-06 14:57:15,1097,1096
1097,,1,250,69.44444444, ,,353.0783367,83.29012949,151.1791463,-34.00159405,300,2024-07-06 14:57:16,1098,1097
1098,,1,250,69.44444444, ,,353.0783367,85.39995349,151.1797674,-34.00154559,300,2024-07-06 14:57:17,1099,1098
1099,,1,250,69.44444444, ,,353.0783367,85.39999911,151.1803885,-34.00149713,300,2024-07-06 14:57:18,1100,1099
1100,,1,250,69.44444444, ,,353.0783367,85.39999911,151.1810095,-34.00144867,300,2024-07-06 14:57:19,1101,1100
1101,,1,250,69.44444444, ,,353.0783367,49.70251806,151.1816306,-34.00140021,300,2024-07-06 14:57:20,1102,1101
1102,,1,250,69.44444444, ,,353.0783367,83.29033456,151.1820884,-34.00114393,300,2024-07-06 14:57:21,1103,1102
1103,,1,250,69.44444444, ,,353.0783367,30.61836214,151.182393,-34.00069256,300,2024-07-06 14:57:22,1104,1103
1104,,1,250,69.44444444, ,,353.0783367,30.61859087,151.1826975,-34.00024119,300,2024-07-06 14:57:23,1105,1104
1105,,1,250,69.44444444, ,,353.0783367,30.61865632,151.183002,-33.99978982,300,2024-07-06 14:57:24,1106,1105
1106,,1,250,69.44444444, ,,353.0783367,30.61847089,151.1833065,-33.99933845,300,2024-07-06 14:57:25,1107,1106
1107,,1,250,69.44444444, ,,353.0783367,30.61853633,151.1836111,-33.99888707,300,2024-07-06 14:57:26,1108,1107
1108,,1,250,69.44444444, ,,353.0783367,30.61853633,151.1839156,-33.99843569,300,2024-07-06 14:57:27,1109,1108
1109,,1,250,69.44444444, ,,353.0783367,30.61852908,151.1842201,-33.99798431,300,2024-07-06 14:57:28,1110,1109
1110,,1,250,69.44444444, ,,353.0783367,30.6186599,151.1845246,-33.99753293,300,2024-07-06 14:57:29,1111,1110
1111,,1,250,69.44444444, ,,353.0783367,30.6185473,151.1848292,-33.99708154,300,2024-07-06 14:57:30,1112,1111
1112,,1,250,69.44444444, ,,353.0783367,30.61871799,151.1851337,-33.99663015,300,2024-07-06 14:57:31,1113,1112
1113,,1,250,69.44444444, ,,353.0783367,30.6186054,151.1854382,-33.99617876,300,2024-07-06 14:57:32,1114,1113
1114,,1,250,69.44444444, ,,353.0783367,30.6186054,151.1857427,-33.99572737,300,2024-07-06 14:57:33,1115,1114
1115,,1,250,69.44444444, ,,353.0783367,30.61855822,151.1860472,-33.99527597,300,2024-07-06 14:57:34,1116,1115
1116,,1,250,69.44444444, ,,353.0783367,30.61862355,151.1863518,-33.99482457,300,2024-07-06 14:57:35,1117,1116
1117,,1,250,69.44444444, ,,353.0783367,30.61854372,151.1866563,-33.99437317,300,2024-07-06 14:57:36,1118,1117
1118,,1,250,69.44444444, ,,353.0783367,30.61860905,151.1869608,-33.99392177,300,2024-07-06 14:57:37,1119,1118
1119,,1,250,69.44444444, ,,353.0783367,30.61860905,151.1872653,-33.99347036,300,2024-07-06 14:57:38,1120,1119
1120,,1,250,69.44444444, ,,353.0783367,30.6185619,151.1875699,-33.99301896,300,2024-07-06 14:57:39,1121,1120
1121,,1,250,69.44444444, ,,353.0783367,30.61862716,151.1878744,-33.99256755,300,2024-07-06 14:57:40,1122,1121
1122,,1,250,69.44444444, ,,353.0783367,30.61861265,151.1881789,-33.99211613,300,2024-07-06 14:57:41,1123,1122
1123,,1,250,69.44444444, ,,353.0783367,30.61867788,151.1884834,-33.99166472,300,2024-07-06 14:57:42,1124,1123
1124,,1,250,69.44444444, ,,353.0783367,30.61867788,151.188788,-33.9912133,300,2024-07-06 14:57:43,1125,1124
1125,,1,250,69.44444444, ,,353.0783367,30.61867788,151.1890925,-33.99076188,300,2024-07-06 14:57:44,1126,1125
1126,,1,250,69.44444444, ,,353.0783367,30.61863076,151.189397,-33.99031046,300,2024-07-06 14:57:45,1127,1126
1127,,1,250,69.44444444, ,,353.0783367,30.61872856,151.1897015,-33.98985904,300,2024-07-06 14:57:46,1128,1127
1128,,1,250,69.44444444, ,,353.0783367,30.61872856,151.1900061,-33.98940761,300,2024-07-06 14:57:47,1129,1128
1129,,1,250,69.44444444, ,,353.0783367,343.8101381,151.1903106,-33.98895618,300,2024-07-06 14:57:48,1130,1129
1130,,1,250,69.44444444, ,,353.0783367,29.40731813,151.1906151,-33.98850475,300,2024-07-06 14:57:49,1131,1130
1131,,1,250,69.44444444, ,,353.0783367,9.145064407,151.1909196,-33.98805331,300,2024-07-06 14:57:50,1132,1131
1132,,1,250,69.44444444, ,,353.0783367,343.456951,151.1908064,-33.9875687,300,2024-07-06 14:57:51,1133,1132
1133,,1,250,69.44444444, ,,353.0783367,343.4570645,151.1906108,-33.98707754,300,2024-07-06 14:57:52,1134,1133
1134,,1,250,69.44444444, ,,353.0783367,343.4570394,151.1904151,-33.98658638,300,2024-07-06 14:57:53,1135,1134
1135,,1,250,69.44444444, ,,353.0783367,343.4570394,151.1902195,-33.98609521,300,2024-07-06 14:57:54,1136,1135
1136,,1,250,69.44444444, ,,353.0783367,343.457,151.1900238,-33.98560404,300,2024-07-06 14:57:55,1137,1136
1137,,1,250,69.44444444, ,,353.0783367,343.4570744,151.1898282,-33.98511287,300,2024-07-06 14:57:56,1138,1137
1138,,1,250,69.44444444, ,,353.0783367,343.4570229,151.1896326,-33.98462169,300,2024-07-06 14:57:57,1139,1138
1139,,1,250,69.44444444, ,,353.0783367,343.4569714,151.1894369,-33.98413052,300,2024-07-06 14:57:58,1140,1139
1140,,1,250,69.44444444, ,,353.0783367,343.4569714,151.1892413,-33.98363934,300,2024-07-06 14:57:59,1141,1140
1141,,1,250,69.44444444, ,,353.0783367,343.4569953,151.1890456,-33.98314815,300,2024-07-06 14:58:00,1142,1141
1142,,1,250,69.44444444, ,,353.0783367,343.4570329,151.18885,-33.98265697,300,2024-07-06 14:58:01,1143,1142
1143,,1,250,69.44444444, ,,353.0783367,343.4570191,151.1886544,-33.98216578,300,2024-07-06 14:58:02,1144,1143
1144,,1,250,69.44444444, ,,353.0783367,343.4570566,151.1884587,-33.98167459,300,2024-07-06 14:58:03,1145,1144
1145,,1,250,69.44444444, ,,353.0783367,343.4570566,151.1882631,-33.98118339,100,2024-07-06 14:58:04,1146,1145
1146,,1,250,69.44444444, ,,353.0783367,343.4570428,151.1880674,-33.98069219,100,2024-07-06 14:58:05,1147,1146
1147,,1,250,69.44444444, ,,353.0783367,343.456903,151.1878718,-33.98020099,100,2024-07-06 14:58:06,1148,1147
1148,,1,250,69.44444444, ,,353.0783367,343.4569405,151.1876761,-33.97970979,100,2024-07-06 14:58:07,1149,1148
1149,,1,250,69.44444444, ,,353.0783367,343.4570527,151.1874805,-33.97921858,100,2024-07-06 14:58:08,1150,1149
1150,,1,250,69.44444444, ,,353.0783367,343.4570527,151.1872849,-33.97872738,100,2024-07-06 14:58:09,1151,1150
