OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,x_Rounded,y_Rounded
195,,1,250,69.44444444, ,,355.8737414,111.705439,151.1335042,-33.99439647,300,2024-07-06 14:42:14,196,195,151.13350,-33.99439
196,,1,250,69.44444444, ,,355.8737414,111.705439,151.1340838,-33.99458775,300,2024-07-06 14:42:15,197,196,151.13408,-33.99458
197,,1,250,69.44444444, ,,355.8737414,111.7053928,151.1346634,-33.99477903,300,2024-07-06 14:42:16,198,197,151.13466,-33.99477
198,,1,250,69.44444444, ,,355.8737414,111.705439,151.1352430,-33.99497032,300,2024-07-06 14:42:17,199,198,151.13524,-33.99497
199,,1,250,69.44444444, ,,355.8737414,111.705439,151.1358226,-33.9951616,300,2024-07-06 14:42:18,200,199,151.13582,-33.99516
200,,1,250,69.44444444, ,,355.8737414,111.705439,151.1364022,-33.99535288,300,2024-07-06 14:42:19,201,200,151.13640,-33.99535
201,,1,250,69.44444444, ,,355.8737414,111.705439,151.1369818,-33.99554416,300,2024-07-06 14:42:20,202,201,151.13698,-33.99554
202,,1,250,69.44444444, ,,355.8737414,111.7053928,151.1375613,-33.99573544,300,2024-07-06 14:42:21,203,202,151.13756,-33.99573
203,,1,250,69.44444444, ,,355.8737414,111.705439,151.1381409,-33.99592672,300,2024-07-06 14:42:22,204,203,151.13814,-33.99592
204,,1,250,69.44444444, ,,355.8737414,111.705439,151.1387205,-33.996118,300,2024-07-06 14:42:23,205,204,151.13872,-33.99611
205,,1,250,69.44444444, ,,355.8737414,111.705439,151.1393001,-33.99630928,300,2024-07-06 14:42:24,206,205,151.13930,-33.9963
206,,1,250,69.44444444, ,,355.8737414,111.705439,151.1398797,-33.99650056,300,2024-07-06 14:42:25,207,206,151.13987,-33.9965
207,,1,250,69.44444444, ,,355.8737414,111.7053339,151.1404593,-33.99669184,300,2024-07-06 14:42:26,208,207,151.14045,-33.99669
208,,1,250,69.44444444, ,,355.8737414,111.7055104,151.1410389,-33.99688312,300,2024-07-06 14:42:27,209,208,151.14103,-33.99688
209,,1,250,69.44444444, ,,355.8737414,111.7053535,151.1416185,-33.99707439,300,2024-07-06 14:42:28,210,209,151.14161,-33.99707
210,,1,250,69.44444444, ,,355.8737414,111.7053535,151.1421981,-33.99726567,300,2024-07-06 14:42:29,211,210,151.14219,-33.99726
211,,1,250,69.44444444, ,,355.8737414,111.7053535,151.1427777,-33.99745695,300,2024-07-06 14:42:30,212,211,151.14277,-33.99745
212,,1,250,69.44444444, ,,355.8737414,111.705475,151.1433573,-33.99764822,300,2024-07-06 14:42:31,213,212,151.14335,-33.99764
213,,1,250,69.44444444, ,,355.8737414,111.7054698,151.1439369,-33.9978395,300,2024-07-06 14:42:32,214,213,151.14393,-33.99783
214,,1,250,69.44444444, ,,355.8737414,111.7055682,151.1445165,-33.99803077,300,2024-07-06 14:42:33,215,214,151.14451,-33.99803
215,,1,250,69.44444444, ,,355.8737414,111.7055682,151.1450961,-33.99822205,300,2024-07-06 14:42:34,216,215,151.14509,-33.99822
216,,1,250,69.44444444, ,,355.8737414,111.7055247,151.1456757,-33.99841332,300,2024-07-06 14:42:35,217,216,151.14567,-33.99841
217,,1,250,69.44444444, ,,355.8737414,111.7053813,151.1462553,-33.9986046,300,2024-07-06 14:42:36,218,217,151.14625,-33.9986
218,,1,250,69.44444444, ,,355.8737414,111.7054938,151.1468349,-33.99879587,300,2024-07-06 14:42:37,219,218,151.14683,-33.99879
219,,1,250,69.44444444, ,,355.8737414,111.7054886,151.1474145,-33.99898714,300,2024-07-06 14:42:38,220,219,151.14741,-33.99898
220,,1,250,69.44444444, ,,355.8737414,111.7054886,151.1479941,-33.99917842,300,2024-07-06 14:42:39,221,220,151.14799,-33.99917
221,,1,250,69.44444444, ,,355.8737414,111.7053481,151.1485737,-33.99936969,300,2024-07-06 14:42:40,222,221,151.14857,-33.99936
222,,1,250,69.44444444, ,,355.8737414,111.7053223,151.1491533,-33.99956096,300,2024-07-06 14:42:41,223,222,151.14915,-33.99956
223,,1,250,69.44444444, ,,355.8737414,111.705318,151.1497329,-33.99975223,300,2024-07-06 14:42:42,224,223,151.14973,-33.99975
224,,1,250,69.44444444, ,,355.8737414,111.7055115,151.1503125,-33.9999435,300,2024-07-06 14:42:43,225,224,151.15031,-33.99994
225,,1,250,69.44444444, ,,355.8737414,111.7055064,151.1508921,-34.00013477,300,2024-07-06 14:42:44,226,225,151.15089,-34.00013
226,,1,250,69.44444444, ,,355.8737414,111.7055064,151.1514717,-34.00032604,300,2024-07-06 14:42:45,227,226,151.15147,-34.00032
227,,1,250,69.44444444, ,,355.8737414,111.7054463,151.1520513,-34.00051731,300,2024-07-06 14:42:46,228,227,151.15205,-34.00051
228,,1,250,69.44444444, ,,355.8737414,111.7054415,151.1526309,-34.00070858,300,2024-07-06 14:42:47,229,228,151.15263,-34.0007
229,,1,250,69.44444444, ,,355.8737414,111.7053401,151.1532105,-34.00089985,300,2024-07-06 14:42:48,230,229,151.15321,-34.00089
230,,1,250,69.44444444, ,,355.8737414,111.7052865,151.1537901,-34.00109112,300,2024-07-06 14:42:49,231,230,151.15379,-34.00109
231,,1,250,69.44444444, ,,355.8737414,111.7052865,151.1543697,-34.00128239,300,2024-07-06 14:42:50,232,231,151.15436,-34.00128
232,,1,250,69.44444444, ,,355.8737414,111.7054228,151.1549493,-34.00147366,300,2024-07-06 14:42:51,233,232,151.15494,-34.00147
233,,1,250,69.44444444, ,,355.8737414,111.7053696,151.1555289,-34.00166492,300,2024-07-06 14:42:52,234,233,151.15552,-34.00166
234,,1,250,69.44444444, ,,355.8737414,111.7053653,151.1561085,-34.00185619,300,2024-07-06 14:42:53,235,234,151.15610,-34.00185
235,,1,250,69.44444444, ,,355.8737414,111.7054551,151.1566881,-34.00204746,300,2024-07-06 14:42:54,236,235,151.15668,-34.00204
236,,1,250,69.44444444, ,,355.8737414,111.7054551,151.1572677,-34.00223872,300,2024-07-06 14:42:55,237,236,151.15726,-34.00223
237,,1,250,69.44444444, ,,355.8737414,111.7052688,151.1578473,-34.00242999,300,2024-07-06 14:42:56,238,237,151.15784,-34.00242
238,,1,250,69.44444444, ,,355.8737414,111.7054878,151.1584269,-34.00262125,300,2024-07-06 14:42:57,239,238,151.15842,-34.00262
239,,1,250,69.44444444, ,,355.8737414,96.03744525,151.1590065,-34.00281252,300,2024-07-06 14:42:58,240,239,151.15900,-34.00281
240,,1,250,69.44444444, ,,355.8737414,82.450689,151.1595937,-34.00295282,300,2024-07-06 14:42:59,241,240,151.15959,-34.00295
241,,1,250,69.44444444, ,,355.8737414,82.450689,151.1602122,-34.00288487,300,2024-07-06 14:43:00,242,241,151.16021,-34.00288
242,,1,250,69.44444444, ,,355.8737414,82.45039697,151.1608306,-34.00281693,300,2024-07-06 14:43:01,243,242,151.16083,-34.00281
243,,1,250,69.44444444, ,,355.8737414,82.45051457,151.1614490,-34.00274898,300,2024-07-06 14:43:02,244,243,151.16144,-34.00274
244,,1,250,69.44444444, ,,355.8737414,82.45067392,151.1620674,-34.00268104,300,2024-07-06 14:43:03,245,244,151.16206,-34.00268
245,,1,250,69.44444444, ,,355.8737414,82.45063895,151.1626859,-34.00261309,300,2024-07-06 14:43:04,246,245,151.16268,-34.00261
246,,1,250,69.44444444, ,,355.8737414,82.45063895,151.1633043,-34.00254514,300,2024-07-06 14:43:05,247,246,151.16330,-34.00254
247,,1,250,69.44444444, ,,355.8737414,82.45049802,151.1639227,-34.0024772,300,2024-07-06 14:43:06,248,247,151.16392,-34.00247
248,,1,250,69.44444444, ,,355.8737414,82.45042713,151.1645411,-34.00240925,300,2024-07-06 14:43:07,249,248,151.16454,-34.0024
249,,1,250,69.44444444, ,,355.8737414,82.4505879,151.1651595,-34.00234131,300,2024-07-06 14:43:08,250,249,151.16515,-34.00234
250,,1,250,69.44444444, ,,355.8737414,82.4505879,151.1657780,-34.00227336,300,2024-07-06 14:43:09,251,250,151.16577,-34.00227
251,,1,250,69.44444444, ,,355.8737414,82.45061584,151.1663964,-34.00220542,300,2024-07-06 14:43:10,252,251,151.16639,-34.0022
252,,1,250,69.44444444, ,,355.8737414,82.45040973,151.1670148,-34.00213747,300,2024-07-06 14:43:11,253,252,151.16701,-34.00213
253,,1,250,69.44444444, ,,355.8737414,82.45060745,151.1676332,-34.00206952,300,2024-07-06 14:43:12,254,253,151.16763,-34.00206
254,,1,250,69.44444444, ,,355.8737414,82.45053594,151.1682517,-34.00200158,300,2024-07-06 14:43:13,255,254,151.16825,-34.002
255,,1,250,69.44444444, ,,355.8737414,82.45053594,151.1688701,-34.00193363,300,2024-07-06 14:43:14,256,255,151.16887,-34.00193
256,,1,250,69.44444444, ,,355.8737414,82.45067727,151.1694885,-34.00186569,300,2024-07-06 14:43:15,257,256,151.16948,-34.00186
257,,1,250,69.44444444, ,,355.8737414,82.45059132,151.1701069,-34.00179774,300,2024-07-06 14:43:16,258,257,151.17010,-34.00179
258,,1,250,69.44444444, ,,355.8737414,82.45059132,151.1707254,-34.00172979,300,2024-07-06 14:43:17,259,258,151.17072,-34.00172
259,,1,250,69.44444444, ,,355.8737414,82.45073575,151.1713438,-34.00166185,300,2024-07-06 14:43:18,260,259,151.17134,-34.00166
260,,1,250,69.44444444, ,,355.8737414,82.45073575,151.1719622,-34.0015939,300,2024-07-06 14:43:19,261,260,151.17196,-34.00159
261,,1,250,69.44444444, ,,355.8737414,82.45073575,151.1725806,-34.00152595,300,2024-07-06 14:43:20,262,261,151.17258,-34.00152
262,,1,250,69.44444444, ,,355.8737414,82.45061706,151.1731990,-34.00145801,300,2024-07-06 14:43:21,263,262,151.17319,-34.00145
263,,1,250,69.44444444, ,,355.8737414,82.4505396,151.1738175,-34.00139006,300,2024-07-06 14:43:22,264,263,151.17381,-34.00139
264,,1,250,69.44444444, ,,355.8737414,82.45053977,151.1744359,-34.00132212,300,2024-07-06 14:43:23,265,264,151.17443,-34.00132
265,,1,250,69.44444444, ,,355.8737414,82.45053977,151.1750543,-34.00125417,300,2024-07-06 14:43:24,266,265,151.17505,-34.00125
266,,1,250,69.44444444, ,,355.8737414,82.45053977,151.1756727,-34.00118622,300,2024-07-06 14:43:25,267,266,151.17567,-34.00118
267,,1,250,69.44444444, ,,355.8737414,82.45067476,151.1762912,-34.00111828,300,2024-07-06 14:43:26,268,267,151.17629,-34.00111
268,,1,250,69.44444444, ,,355.8737414,82.45063657,151.1769096,-34.00105033,300,2024-07-06 14:43:27,269,268,151.17690,-34.00105
269,,1,250,69.44444444, ,,355.8737414,82.45063657,151.1775280,-34.00098238,300,2024-07-06 14:43:28,270,269,151.17752,-34.00098
270,,1,250,69.44444444, ,,355.8737414,82.45063657,151.1781464,-34.00091444,300,2024-07-06 14:43:29,271,270,151.17814,-34.00091
271,,1,250,69.44444444, ,,355.8737414,82.45056115,151.1787648,-34.00084649,300,2024-07-06 14:43:30,272,271,151.17876,-34.00084
272,,1,250,69.44444444, ,,355.8737414,82.45059389,151.1793833,-34.00077854,300,2024-07-06 14:43:31,273,272,151.17938,-34.00077
273,,1,250,69.44444444, ,,355.8737414,82.45059389,151.1800017,-34.00071059,300,2024-07-06 14:43:32,274,273,151.18000,-34.00071
274,,1,250,69.44444444, ,,355.8737414,82.45063953,151.1806201,-34.00064265,300,2024-07-06 14:43:33,275,274,151.18062,-34.00064
275,,1,250,69.44444444, ,,355.8737414,82.45063953,151.1812385,-34.0005747,300,2024-07-06 14:43:34,276,275,151.18123,-34.00057
276,,1,250,69.44444444, ,,355.8737414,82.45063953,151.1818570,-34.00050675,300,2024-07-06 14:43:35,277,276,151.18185,-34.0005
277,,1,250,69.44444444, ,,355.8737414,30.61859087,151.1823440,-34.00027407,300,2024-07-06 14:43:36,278,277,151.18234,-34.00027
278,,1,250,69.44444444, ,,355.8737414,30.61865632,151.1826618,-33.999829,300,2024-07-06 14:43:37,279,278,151.18266,-33.99982
279,,1,250,69.44444444, ,,355.8737414,30.61847089,151.1829795,-33.99938393,300,2024-07-06 14:43:38,280,279,151.18297,-33.99938
280,,1,250,69.44444444, ,,355.8737414,30.61853633,151.1832972,-33.99893885,300,2024-07-06 14:43:39,281,280,151.18329,-33.99893
281,,1,250,69.44444444, ,,355.8737414,30.61853633,151.1836150,-33.99849377,300,2024-07-06 14:43:40,282,281,151.18361,-33.99849
282,,1,250,69.44444444, ,,355.8737414,30.61865575,151.1839327,-33.99804869,300,2024-07-06 14:43:41,283,282,151.18393,-33.99804
283,,1,250,69.44444444, ,,355.8737414,30.61853334,151.1842504,-33.99760361,300,2024-07-06 14:43:42,284,283,151.18425,-33.9976
284,,1,250,69.44444444, ,,355.8737414,30.6185473,151.1845681,-33.99715852,300,2024-07-06 14:43:43,285,284,151.18456,-33.99715
285,,1,250,69.44444444, ,,355.8737414,30.61871799,151.1848859,-33.99671344,300,2024-07-06 14:43:44,286,285,151.18488,-33.99671
286,,1,250,69.44444444, ,,355.8737414,30.6186054,151.1852036,-33.99626835,300,2024-07-06 14:43:45,287,286,151.18520,-33.99626
287,,1,250,69.44444444, ,,355.8737414,30.6186054,151.1855213,-33.99582325,300,2024-07-06 14:43:46,288,287,151.18552,-33.99582
288,,1,250,69.44444444, ,,355.8737414,30.61855822,151.1858391,-33.99537816,300,2024-07-06 14:43:47,289,288,151.18583,-33.99537
289,,1,250,69.44444444, ,,355.8737414,30.61862355,151.1861568,-33.99493306,300,2024-07-06 14:43:48,290,289,151.18615,-33.99493
290,,1,250,69.44444444, ,,355.8737414,30.61854372,151.1864745,-33.99448796,300,2024-07-06 14:43:49,291,290,151.18647,-33.99448
291,,1,250,69.44444444, ,,355.8737414,30.61860905,151.1867923,-33.99404286,300,2024-07-06 14:43:50,292,291,151.18679,-33.99404
292,,1,250,69.44444444, ,,355.8737414,30.61860905,151.1871100,-33.99359776,300,2024-07-06 14:43:51,293,292,151.18710,-33.99359
293,,1,250,69.44444444, ,,355.8737414,30.61854443,151.1874277,-33.99315265,300,2024-07-06 14:43:52,294,293,151.18742,-33.99315
294,,1,250,69.44444444, ,,355.8737414,30.61862716,151.1877454,-33.99270754,300,2024-07-06 14:43:53,295,294,151.18774,-33.9927
295,,1,250,69.44444444, ,,355.8737414,30.6186199,151.1880632,-33.99226243,300,2024-07-06 14:43:54,296,295,151.18806,-33.99226
296,,1,250,69.44444444, ,,355.8737414,30.61861265,151.1883809,-33.99181732,300,2024-07-06 14:43:55,297,296,151.18838,-33.99181
297,,1,250,69.44444444, ,,355.8737414,30.61867788,151.1886986,-33.9913722,300,2024-07-06 14:43:56,298,297,151.18869,-33.99137
298,,1,250,69.44444444, ,,355.8737414,30.61867788,151.1890164,-33.99092708,300,2024-07-06 14:43:57,299,298,151.18901,-33.99092
299,,1,250,69.44444444, ,,355.8737414,30.61863076,151.1893341,-33.99048196,300,2024-07-06 14:43:58,300,299,151.18933,-33.99048
300,,1,250,69.44444444, ,,355.8737414,30.61872856,151.1896518,-33.99003684,300,2024-07-06 14:43:59,301,300,151.18965,-33.99003
301,,1,250,69.44444444, ,,355.8737414,30.61872856,151.1899695,-33.98959171,300,2024-07-06 14:44:00,302,301,151.18996,-33.98959
302,,1,250,69.44444444, ,,355.8737414,343.8101381,151.1900720,-33.98912399,300,2024-07-06 14:44:01,303,302,151.19007,-33.98912
303,,1,250,69.44444444, ,,355.8737414,343.8101381,151.1898980,-33.98862725,300,2024-07-06 14:44:02,304,303,151.18989,-33.98862
304,,1,250,69.44444444, ,,355.8737414,343.8108556,151.1897241,-33.98813051,300,2024-07-06 14:44:03,305,304,151.18972,-33.98813
305,,1,250,69.44444444, ,,355.8737414,343.8107767,151.1895502,-33.98763377,300,2024-07-06 14:44:04,306,305,151.18955,-33.98763
306,,1,250,69.44444444, ,,355.8737414,343.8107937,151.1893762,-33.98713703,300,2024-07-06 14:44:05,307,306,151.18937,-33.98713
307,,1,250,69.44444444, ,,355.8737414,343.8108108,151.1892023,-33.98664028,300,2024-07-06 14:44:06,308,307,151.18920,-33.98664
308,,1,250,69.44444444, ,,355.8737414,343.8108108,151.1890284,-33.98614353,300,2024-07-06 14:44:07,309,308,151.18902,-33.98614
309,,1,250,69.44444444, ,,355.8737414,343.8108108,151.1888545,-33.98564678,300,2024-07-06 14:44:08,310,309,151.18885,-33.98564
310,,1,250,69.44444444, ,,355.8737414,343.8108621,151.1886805,-33.98515002,300,2024-07-06 14:44:09,311,310,151.18868,-33.98515
311,,1,250,69.44444444, ,,355.8737414,343.810804,151.1885066,-33.98465326,300,2024-07-06 14:44:10,312,311,151.18850,-33.98465
312,,1,250,69.44444444, ,,355.8737414,343.8108211,151.1883327,-33.9841565,300,2024-07-06 14:44:11,313,312,151.18833,-33.98415
313,,1,250,69.44444444, ,,355.8737414,343.8108211,151.1881587,-33.98365974,300,2024-07-06 14:44:12,314,313,151.18815,-33.98365
314,,1,250,69.44444444, ,,355.8737414,343.8108211,151.1879848,-33.98316297,300,2024-07-06 14:44:13,315,314,151.18798,-33.98316
315,,1,250,69.44444444, ,,355.8737414,343.8108723,151.1878109,-33.9826662,300,2024-07-06 14:44:14,316,315,151.18781,-33.98266
316,,1,250,69.44444444, ,,355.8737414,343.8106776,151.1876369,-33.98216943,300,2024-07-06 14:44:15,317,316,151.18763,-33.98216
317,,1,250,69.44444444, ,,355.8737414,343.8106947,151.1874630,-33.98167265,300,2024-07-06 14:44:16,318,317,151.18746,-33.98167
318,,1,250,69.44444444, ,,355.8737414,343.8106947,151.1872891,-33.98117587,100,2024-07-06 14:44:17,319,318,151.18728,-33.98117
319,,1,250,69.44444444, ,,355.8737414,343.8106947,151.1871152,-33.98067909,100,2024-07-06 14:44:18,320,319,151.18711,-33.98067
320,,1,250,69.44444444, ,,355.8737414,343.8107767,151.1869412,-33.9801823,100,2024-07-06 14:44:19,321,320,151.18694,-33.98018
321,,1,250,69.44444444, ,,355.8737414,343.8107937,151.1867673,-33.97968552,100,2024-07-06 14:44:20,322,321,151.18676,-33.97968
322,,1,250,69.44444444, ,,355.8737414,343.810705,151.1865934,-33.97918873,100,2024-07-06 14:44:21,323,322,151.18659,-33.97918
323,,1,250,69.44444444, ,,355.8737414,343.810705,151.1864194,-33.97869193,100,2024-07-06 14:44:22,324,323,151.18641,-33.97869
324,,1,250,69.44444444, ,,355.8737414,343.810705,151.1862455,-33.97819514,100,2024-07-06 14:44:23,325,324,151.18624,-33.97819
325,,1,250,69.44444444, ,,355.8737414,343.8108313,151.1860716,-33.97769834,100,2024-07-06 14:44:24,326,325,151.18607,-33.97769
326,,1,250,69.44444444, ,,355.8737414,343.8108484,151.1858976,-33.97720153,100,2024-07-06 14:44:25,327,326,151.18589,-33.9772
327,,1,250,69.44444444, ,,355.8737414,343.8108655,151.1857237,-33.97670473,100,2024-07-06 14:44:26,328,327,151.18572,-33.9767
328,,1,250,69.44444444, ,,355.8737414,343.8108655,151.1855498,-33.97620792,100,2024-07-06 14:44:27,329,328,151.18554,-33.9762
329,,1,250,69.44444444, ,,355.8737414,343.8108655,151.1853759,-33.97571111,100,2024-07-06 14:44:28,330,329,151.18537,-33.97571
330,,1,250,69.44444444, ,,355.8737414,340.4632371,151.1851987,-33.97521516,100,2024-07-06 14:44:29,331,330,151.18519,-33.97521
331,,1,250,69.44444444, ,,355.8737414,340.4632979,151.1849901,-33.97472761,100,2024-07-06 14:44:30,332,331,151.18499,-33.97472
332,,1,250,69.44444444, ,,355.8737414,340.4633215,151.1847815,-33.97424006,100,2024-07-06 14:44:31,333,332,151.18478,-33.97424
333,,1,250,69.44444444, ,,355.8737414,340.4633215,151.1845729,-33.97375251,100,2024-07-06 14:44:32,334,333,151.18457,-33.97375
334,,1,250,69.44444444, ,,355.8737414,340.4633215,151.1843642,-33.97326495,100,2024-07-06 14:44:33,335,334,151.18436,-33.97326
335,,1,250,69.44444444, ,,355.8737414,340.4634969,151.1841556,-33.97277739,100,2024-07-06 14:44:34,336,335,151.18415,-33.97277
336,,1,250,69.44444444, ,,355.8737414,340.4634265,151.1839470,-33.97228983,100,2024-07-06 14:44:35,337,336,151.18394,-33.97228
337,,1,250,69.44444444, ,,355.8737414,340.4633351,151.1837384,-33.97180227,0,2024-07-06 14:44:36,338,337,151.18373,-33.9718
338,,1,250,69.44444444, ,,355.8737414,340.4633351,151.1835298,-33.9713147,0,2024-07-06 14:44:37,339,338,151.18352,-33.97131
339,,1,250,69.44444444, ,,355.8737414,340.4633351,151.1833212,-33.97082713,0,2024-07-06 14:44:38,340,339,151.18332,-33.97082
340,,1,250,69.44444444, ,,355.8737414,340.4634046,151.1831126,-33.97033956,0,2024-07-06 14:44:39,341,340,151.18311,-33.97033
341,,1,250,69.44444444, ,,355.8737414,340.4633253,151.1829039,-33.96985199,0,2024-07-06 14:44:40,342,341,151.18290,-33.96985
342,,1,250,69.44444444, ,,355.8737414,340.4632825,151.1826953,-33.96936441,50,2024-07-06 14:44:41,343,342,151.18269,-33.96936
343,,1,250,69.44444444, ,,355.8737414,340.4632825,151.1824867,-33.96887683,50,2024-07-06 14:44:42,344,343,151.18248,-33.96887
344,,1,250,69.44444444, ,,355.8737414,340.4632825,151.1822781,-33.96838924,50,2024-07-06 14:44:43,345,344,151.18227,-33.96838
345,,1,250,69.44444444, ,,355.8737414,342.2553114,151.1820815,-33.96789829,50,2024-07-06 14:44:44,346,345,151.18208,-33.96789
346,,1,250,69.44444444, ,,355.8737414,342.2552988,151.1818914,-33.96740553,50,2024-07-06 14:44:45,347,346,151.18189,-33.9674
347,,1,250,69.44444444, ,,355.8737414,342.2553199,151.1817013,-33.96691277,50,2024-07-06 14:44:46,348,347,151.18170,-33.96691
348,,1,250,69.44444444, ,,355.8737414,342.2553199,151.1815111,-33.96642,50,2024-07-06 14:44:47,349,348,151.18151,-33.96642
349,,1,250,69.44444444, ,,355.8737414,342.2553199,151.1813210,-33.96592723,50,2024-07-06 14:44:48,350,349,151.18132,-33.96592
350,,1,250,69.44444444, ,,355.8737414,342.2553899,151.1811309,-33.96543446,50,2024-07-06 14:44:49,351,350,151.18113,-33.96543
351,,1,250,69.44444444, ,,355.8737414,342.2553284,151.1809407,-33.96494168,50,2024-07-06 14:44:50,352,351,151.18094,-33.96494
352,,1,250,69.44444444, ,,355.8737414,342.2552667,151.1807506,-33.96444891,50,2024-07-06 14:44:51,353,352,151.18075,-33.96444
353,,1,250,69.44444444, ,,355.8737414,342.2552667,151.1805605,-33.96395613,50,2024-07-06 14:44:52,354,353,151.18056,-33.96395
354,,1,250,69.44444444, ,,355.8737414,342.2552667,151.1803704,-33.96346334,50,2024-07-06 14:44:53,355,354,151.18037,-33.96346
355,,1,250,69.44444444, ,,355.8737414,342.2552827,151.1801802,-33.96297055,50,2024-07-06 14:44:54,356,355,151.18018,-33.96297
